"full_name","rushing_yds"
"9696","Latavius Murray",3
"9697","Latavius Murray",5
"9698","Latavius Murray",9
"9699","Latavius Murray",0
"9700","Latavius Murray",6
"9701","Latavius Murray",4
"9702","Latavius Murray",2
"9703","Latavius Murray",3
"9704","Latavius Murray",1
"9705","Latavius Murray",3
"9706","Latavius Murray",8
"9707","Latavius Murray",4
"9708","Latavius Murray",11
"9709","Latavius Murray",2
"9710","Latavius Murray",3
"9711","Latavius Murray",1
"9712","Latavius Murray",2
"9713","Latavius Murray",2
"9714","Latavius Murray",0
"9715","Latavius Murray",14
"9716","Latavius Murray",2
"9717","Latavius Murray",1
"9718","Latavius Murray",1
"9719","Latavius Murray",4
"9720","Latavius Murray",0
"9721","Latavius Murray",2
"9722","Latavius Murray",1
"9723","Latavius Murray",4
"9724","Latavius Murray",6
"9725","Latavius Murray",6
"9726","Latavius Murray",8
"9727","Latavius Murray",5
"9728","Latavius Murray",1
"9729","Latavius Murray",6
"9730","Latavius Murray",1
"9731","Latavius Murray",1
"9732","Latavius Murray",2
"9733","Latavius Murray",1
"9734","Latavius Murray",2
"9735","Latavius Murray",5
"9736","Latavius Murray",14
"9737","Latavius Murray",1
"9738","Latavius Murray",3
"9739","Latavius Murray",4
"9740","Latavius Murray",4
"9741","Latavius Murray",1
"9742","Latavius Murray",18
"9743","Latavius Murray",22
"120626","Laurence Maroney",0
"120627","Laurence Maroney",11
"120628","Laurence Maroney",8
"120629","Laurence Maroney",10
"120630","Laurence Maroney",7
"120631","Laurence Maroney",-1
"120632","Laurence Maroney",-4
"120633","Laurence Maroney",3
"120634","Laurence Maroney",1
"120635","Laurence Maroney",-3
"120636","Laurence Maroney",12
"120637","Laurence Maroney",-1
"120638","Laurence Maroney",4
"120639","Laurence Maroney",2
"120640","Laurence Maroney",2
"120641","Laurence Maroney",4
"120642","Laurence Maroney",5
"120643","Laurence Maroney",5
"120644","Laurence Maroney",5
"120645","Laurence Maroney",2
"120646","Laurence Maroney",1
"120647","Laurence Maroney",-1
"120648","Laurence Maroney",1
"120649","Laurence Maroney",5
"120650","Laurence Maroney",-1
"120651","Laurence Maroney",2
"120652","Laurence Maroney",-1
"120653","Laurence Maroney",2
"120654","Laurence Maroney",10
"120655","Laurence Maroney",1
"120656","Laurence Maroney",5
"120657","Laurence Maroney",3
"120658","Laurence Maroney",5
"120659","Laurence Maroney",7
"120660","Laurence Maroney",45
"120661","Laurence Maroney",7
"120662","Laurence Maroney",3
"120663","Laurence Maroney",1
"120664","Laurence Maroney",3
"120665","Laurence Maroney",7
"120666","Laurence Maroney",0
"120667","Laurence Maroney",11
"120668","Laurence Maroney",4
"120669","Laurence Maroney",5
"120670","Laurence Maroney",5
"120671","Laurence Maroney",4
"120672","Laurence Maroney",2
"120673","Laurence Maroney",14
"120674","Laurence Maroney",2
"120675","Laurence Maroney",2
"120676","Laurence Maroney",1
"120677","Laurence Maroney",4
"120678","Laurence Maroney",5
"120679","Laurence Maroney",2
"120680","Laurence Maroney",2
"120681","Laurence Maroney",2
"120682","Laurence Maroney",2
"120683","Laurence Maroney",13
"120684","Laurence Maroney",4
"120685","Laurence Maroney",1
"120686","Laurence Maroney",3
"120687","Laurence Maroney",10
"120688","Laurence Maroney",5
"120689","Laurence Maroney",9
"120690","Laurence Maroney",1
"120691","Laurence Maroney",4
"120692","Laurence Maroney",7
"120693","Laurence Maroney",0
"120694","Laurence Maroney",1
"120695","Laurence Maroney",1
"120696","Laurence Maroney",5
"120697","Laurence Maroney",5
"120698","Laurence Maroney",3
"120699","Laurence Maroney",6
"120700","Laurence Maroney",3
"120701","Laurence Maroney",0
"120702","Laurence Maroney",9
"120703","Laurence Maroney",4
"120704","Laurence Maroney",2
"120705","Laurence Maroney",1
"120706","Laurence Maroney",6
"120707","Laurence Maroney",2
"120708","Laurence Maroney",5
"120709","Laurence Maroney",1
"120710","Laurence Maroney",2
"120711","Laurence Maroney",5
"120712","Laurence Maroney",6
"120713","Laurence Maroney",-1
"120714","Laurence Maroney",5
"120715","Laurence Maroney",1
"120716","Laurence Maroney",0
"120717","Laurence Maroney",2
"120718","Laurence Maroney",1
"120719","Laurence Maroney",2
"120720","Laurence Maroney",2
"120721","Laurence Maroney",-1
"120722","Laurence Maroney",2
"120723","Laurence Maroney",2
"120724","Laurence Maroney",2
"120725","Laurence Maroney",3
"120726","Laurence Maroney",3
"120727","Laurence Maroney",1
"120728","Laurence Maroney",2
"120729","Laurence Maroney",14
"120730","Laurence Maroney",3
"120731","Laurence Maroney",7
"120732","Laurence Maroney",2
"120733","Laurence Maroney",6
"120734","Laurence Maroney",8
"120735","Laurence Maroney",4
"120736","Laurence Maroney",9
"120737","Laurence Maroney",1
"120738","Laurence Maroney",1
"120739","Laurence Maroney",2
"120740","Laurence Maroney",2
"120741","Laurence Maroney",2
"120742","Laurence Maroney",22
"120743","Laurence Maroney",4
"120744","Laurence Maroney",4
"120745","Laurence Maroney",1
"120746","Laurence Maroney",4
"120747","Laurence Maroney",0
"120748","Laurence Maroney",4
"120749","Laurence Maroney",5
"120750","Laurence Maroney",10
"120751","Laurence Maroney",2
"120752","Laurence Maroney",3
"120753","Laurence Maroney",4
"120754","Laurence Maroney",1
"120755","Laurence Maroney",-2
"120756","Laurence Maroney",2
"120757","Laurence Maroney",2
"120758","Laurence Maroney",4
"120759","Laurence Maroney",1
"120760","Laurence Maroney",8
"120761","Laurence Maroney",5
"120762","Laurence Maroney",1
"120763","Laurence Maroney",6
"120764","Laurence Maroney",2
"120765","Laurence Maroney",5
"120766","Laurence Maroney",4
"120767","Laurence Maroney",0
"120768","Laurence Maroney",4
"120769","Laurence Maroney",-1
"120770","Laurence Maroney",-1
"120771","Laurence Maroney",9
"120772","Laurence Maroney",17
"120773","Laurence Maroney",3
"120774","Laurence Maroney",7
"120775","Laurence Maroney",-3
"120776","Laurence Maroney",6
"120777","Laurence Maroney",6
"120778","Laurence Maroney",3
"120779","Laurence Maroney",11
"120780","Laurence Maroney",2
"120781","Laurence Maroney",4
"120782","Laurence Maroney",2
"120783","Laurence Maroney",1
"120784","Laurence Maroney",9
"120785","Laurence Maroney",2
"120786","Laurence Maroney",2
"120787","Laurence Maroney",-1
"120788","Laurence Maroney",2
"120789","Laurence Maroney",7
"120790","Laurence Maroney",0
"120791","Laurence Maroney",6
"120792","Laurence Maroney",13
"120793","Laurence Maroney",7
"120794","Laurence Maroney",1
"120795","Laurence Maroney",9
"120796","Laurence Maroney",9
"120797","Laurence Maroney",0
"120798","Laurence Maroney",-6
"120799","Laurence Maroney",6
"120800","Laurence Maroney",0
"120801","Laurence Maroney",1
"120802","Laurence Maroney",4
"120803","Laurence Maroney",11
"120804","Laurence Maroney",4
"120805","Laurence Maroney",4
"120806","Laurence Maroney",3
"120807","Laurence Maroney",-2
"120808","Laurence Maroney",3
"120809","Laurence Maroney",2
"120810","Laurence Maroney",2
"120811","Laurence Maroney",4
"120812","Laurence Maroney",2
"120813","Laurence Maroney",0
"120814","Laurence Maroney",4
"120815","Laurence Maroney",2
"120816","Laurence Maroney",9
"120817","Laurence Maroney",9
"120818","Laurence Maroney",2
"120819","Laurence Maroney",0
"108895","Laurence Maroney",5
"108896","Laurence Maroney",-1
"108897","Laurence Maroney",3
"108898","Laurence Maroney",4
"108899","Laurence Maroney",1
"108900","Laurence Maroney",3
"108901","Laurence Maroney",0
"108902","Laurence Maroney",0
"108903","Laurence Maroney",0
"108904","Laurence Maroney",1
"108905","Laurence Maroney",2
"108906","Laurence Maroney",6
"108907","Laurence Maroney",-4
"108908","Laurence Maroney",0
"108909","Laurence Maroney",0
"108910","Laurence Maroney",8
"108911","Laurence Maroney",-1
"108912","Laurence Maroney",-3
"108913","Laurence Maroney",-4
"108914","Laurence Maroney",0
"108915","Laurence Maroney",2
"108916","Laurence Maroney",6
"108917","Laurence Maroney",1
"108918","Laurence Maroney",0
"108919","Laurence Maroney",5
"108920","Laurence Maroney",-1
"108921","Laurence Maroney",7
"108922","Laurence Maroney",13
"108923","Laurence Maroney",3
"108924","Laurence Maroney",4
"108925","Laurence Maroney",1
"108926","Laurence Maroney",5
"108927","Laurence Maroney",-1
"108928","Laurence Maroney",9
"108929","Laurence Maroney",-4
"108930","Laurence Maroney",4
"13194","Lawrence Thomas",0
"13195","Lawrence Thomas",1
"109526","Lawrence Vickers",3
"109527","Lawrence Vickers",2
"109528","Lawrence Vickers",2
"109529","Lawrence Vickers",2
"109530","Lawrence Vickers",2
"95326","Lawrence Vickers",0
"68479","Lawrence Vickers",0
"68480","Lawrence Vickers",13
"68481","Lawrence Vickers",-2
"112746","Le'Ron McClain",2
"112747","Le'Ron McClain",8
"112748","Le'Ron McClain",4
"112749","Le'Ron McClain",1
"112750","Le'Ron McClain",2
"112751","Le'Ron McClain",2
"112752","Le'Ron McClain",2
"112753","Le'Ron McClain",5
"112754","Le'Ron McClain",3
"112755","Le'Ron McClain",2
"112756","Le'Ron McClain",4
"112757","Le'Ron McClain",3
"112758","Le'Ron McClain",1
"112759","Le'Ron McClain",5
"112760","Le'Ron McClain",1
"112761","Le'Ron McClain",1
"112762","Le'Ron McClain",20
"112763","Le'Ron McClain",10
"112764","Le'Ron McClain",0
"112765","Le'Ron McClain",2
"112766","Le'Ron McClain",4
"112767","Le'Ron McClain",0
"112768","Le'Ron McClain",6
"112769","Le'Ron McClain",3
"112770","Le'Ron McClain",3
"112771","Le'Ron McClain",-2
"112772","Le'Ron McClain",5
"112773","Le'Ron McClain",7
"112774","Le'Ron McClain",9
"112775","Le'Ron McClain",7
"112776","Le'Ron McClain",20
"112777","Le'Ron McClain",1
"112778","Le'Ron McClain",3
"112779","Le'Ron McClain",3
"112780","Le'Ron McClain",1
"112781","Le'Ron McClain",4
"112782","Le'Ron McClain",0
"112783","Le'Ron McClain",6
"112784","Le'Ron McClain",0
"112785","Le'Ron McClain",3
"112786","Le'Ron McClain",6
"112787","Le'Ron McClain",3
"112788","Le'Ron McClain",2
"112789","Le'Ron McClain",2
"112790","Le'Ron McClain",1
"112791","Le'Ron McClain",5
"105952","Le'Ron McClain",3
"105953","Le'Ron McClain",-1
"105954","Le'Ron McClain",2
"105955","Le'Ron McClain",2
"105956","Le'Ron McClain",3
"105957","Le'Ron McClain",4
"105958","Le'Ron McClain",2
"105959","Le'Ron McClain",5
"105960","Le'Ron McClain",3
"105961","Le'Ron McClain",6
"105962","Le'Ron McClain",1
"105963","Le'Ron McClain",2
"105964","Le'Ron McClain",1
"105965","Le'Ron McClain",3
"105966","Le'Ron McClain",2
"105967","Le'Ron McClain",2
"105968","Le'Ron McClain",-1
"105969","Le'Ron McClain",2
"105970","Le'Ron McClain",11
"105971","Le'Ron McClain",3
"105972","Le'Ron McClain",2
"105973","Le'Ron McClain",2
"105974","Le'Ron McClain",6
"105975","Le'Ron McClain",-1
"105976","Le'Ron McClain",2
"105977","Le'Ron McClain",16
"105978","Le'Ron McClain",3
"105979","Le'Ron McClain",0
"93154","Le'Ron McClain",1
"93155","Le'Ron McClain",12
"93156","Le'Ron McClain",2
"93157","Le'Ron McClain",0
"93158","Le'Ron McClain",2
"93159","Le'Ron McClain",0
"93160","Le'Ron McClain",-2
"93161","Le'Ron McClain",1
"93162","Le'Ron McClain",1
"93163","Le'Ron McClain",9
"93164","Le'Ron McClain",7
"93165","Le'Ron McClain",3
"93166","Le'Ron McClain",11
"93167","Le'Ron McClain",4
"93168","Le'Ron McClain",0
"79345","Le'Ron McClain",4
"79346","Le'Ron McClain",1
"79347","Le'Ron McClain",17
"79348","Le'Ron McClain",2
"79349","Le'Ron McClain",0
"79350","Le'Ron McClain",4
"79351","Le'Ron McClain",3
"79352","Le'Ron McClain",2
"79353","Le'Ron McClain",0
"79354","Le'Ron McClain",-1
"79355","Le'Ron McClain",6
"79356","Le'Ron McClain",1
"79357","Le'Ron McClain",2
"79358","Le'Ron McClain",1
"64866","Le'Ron McClain",2
"64867","Le'Ron McClain",7
"64868","Le'Ron McClain",5
"64869","Le'Ron McClain",6
"64870","Le'Ron McClain",1
"64871","Le'Ron McClain",2
"64872","Le'Ron McClain",1
"64873","Le'Ron McClain",3
"64874","Le'Ron McClain",1
"64875","Le'Ron McClain",1
"64876","Le'Ron McClain",3
"66664","Le'Veon Bell",1
"66665","Le'Veon Bell",6
"66666","Le'Veon Bell",0
"66667","Le'Veon Bell",8
"66668","Le'Veon Bell",0
"66669","Le'Veon Bell",2
"66670","Le'Veon Bell",1
"66671","Le'Veon Bell",2
"66672","Le'Veon Bell",11
"66673","Le'Veon Bell",3
"66674","Le'Veon Bell",4
"66675","Le'Veon Bell",5
"66676","Le'Veon Bell",0
"66677","Le'Veon Bell",1
"66678","Le'Veon Bell",4
"66679","Le'Veon Bell",9
"66680","Le'Veon Bell",3
"66681","Le'Veon Bell",1
"66682","Le'Veon Bell",4
"66683","Le'Veon Bell",0
"66684","Le'Veon Bell",3
"66685","Le'Veon Bell",0
"66686","Le'Veon Bell",2
"66687","Le'Veon Bell",-4
"66688","Le'Veon Bell",7
"66689","Le'Veon Bell",2
"66690","Le'Veon Bell",3
"66691","Le'Veon Bell",-2
"66692","Le'Veon Bell",5
"66693","Le'Veon Bell",2
"66694","Le'Veon Bell",2
"66695","Le'Veon Bell",6
"66696","Le'Veon Bell",6
"66697","Le'Veon Bell",8
"66698","Le'Veon Bell",11
"66699","Le'Veon Bell",6
"66700","Le'Veon Bell",4
"66701","Le'Veon Bell",1
"66702","Le'Veon Bell",9
"66703","Le'Veon Bell",8
"66704","Le'Veon Bell",5
"66705","Le'Veon Bell",0
"66706","Le'Veon Bell",3
"66707","Le'Veon Bell",7
"66708","Le'Veon Bell",7
"66709","Le'Veon Bell",2
"66710","Le'Veon Bell",7
"66711","Le'Veon Bell",7
"66712","Le'Veon Bell",-1
"66713","Le'Veon Bell",3
"66714","Le'Veon Bell",0
"66715","Le'Veon Bell",4
"66716","Le'Veon Bell",2
"66717","Le'Veon Bell",-3
"66718","Le'Veon Bell",3
"66719","Le'Veon Bell",2
"66720","Le'Veon Bell",2
"66721","Le'Veon Bell",8
"66722","Le'Veon Bell",2
"66723","Le'Veon Bell",-5
"66724","Le'Veon Bell",6
"66725","Le'Veon Bell",0
"66726","Le'Veon Bell",1
"66727","Le'Veon Bell",2
"66728","Le'Veon Bell",10
"66729","Le'Veon Bell",0
"66730","Le'Veon Bell",-1
"66731","Le'Veon Bell",5
"66732","Le'Veon Bell",6
"66733","Le'Veon Bell",1
"66734","Le'Veon Bell",4
"66735","Le'Veon Bell",1
"66736","Le'Veon Bell",0
"66737","Le'Veon Bell",0
"66738","Le'Veon Bell",-1
"66739","Le'Veon Bell",3
"66740","Le'Veon Bell",8
"66741","Le'Veon Bell",25
"66742","Le'Veon Bell",9
"66743","Le'Veon Bell",4
"66744","Le'Veon Bell",4
"66745","Le'Veon Bell",4
"66746","Le'Veon Bell",3
"66747","Le'Veon Bell",3
"66748","Le'Veon Bell",2
"66749","Le'Veon Bell",4
"66750","Le'Veon Bell",2
"66751","Le'Veon Bell",9
"66752","Le'Veon Bell",6
"66753","Le'Veon Bell",3
"66754","Le'Veon Bell",0
"66755","Le'Veon Bell",2
"66756","Le'Veon Bell",-1
"66757","Le'Veon Bell",3
"66758","Le'Veon Bell",4
"66759","Le'Veon Bell",3
"66760","Le'Veon Bell",4
"66761","Le'Veon Bell",1
"66762","Le'Veon Bell",-4
"66763","Le'Veon Bell",-1
"66764","Le'Veon Bell",1
"66765","Le'Veon Bell",5
"66766","Le'Veon Bell",13
"66767","Le'Veon Bell",-3
"66768","Le'Veon Bell",2
"66769","Le'Veon Bell",3
"66770","Le'Veon Bell",4
"66771","Le'Veon Bell",4
"66772","Le'Veon Bell",-1
"66773","Le'Veon Bell",3
"66774","Le'Veon Bell",-1
"66775","Le'Veon Bell",2
"66776","Le'Veon Bell",0
"66777","Le'Veon Bell",-2
"66778","Le'Veon Bell",0
"66779","Le'Veon Bell",1
"66780","Le'Veon Bell",6
"66781","Le'Veon Bell",-2
"66782","Le'Veon Bell",6
"66783","Le'Veon Bell",1
"66784","Le'Veon Bell",2
"66785","Le'Veon Bell",13
"66786","Le'Veon Bell",2
"66787","Le'Veon Bell",4
"66788","Le'Veon Bell",-1
"66789","Le'Veon Bell",-1
"66790","Le'Veon Bell",4
"66791","Le'Veon Bell",4
"66792","Le'Veon Bell",4
"66793","Le'Veon Bell",12
"66794","Le'Veon Bell",6
"66795","Le'Veon Bell",3
"66796","Le'Veon Bell",2
"66797","Le'Veon Bell",3
"66798","Le'Veon Bell",3
"66799","Le'Veon Bell",5
"66800","Le'Veon Bell",1
"66801","Le'Veon Bell",1
"66802","Le'Veon Bell",4
"66803","Le'Veon Bell",5
"66804","Le'Veon Bell",3
"66805","Le'Veon Bell",1
"66806","Le'Veon Bell",0
"66807","Le'Veon Bell",0
"66808","Le'Veon Bell",-2
"66809","Le'Veon Bell",8
"66810","Le'Veon Bell",1
"66811","Le'Veon Bell",3
"66812","Le'Veon Bell",4
"66813","Le'Veon Bell",6
"66814","Le'Veon Bell",0
"66815","Le'Veon Bell",1
"66816","Le'Veon Bell",6
"66817","Le'Veon Bell",43
"66818","Le'Veon Bell",0
"66819","Le'Veon Bell",2
"66820","Le'Veon Bell",1
"66821","Le'Veon Bell",0
"66822","Le'Veon Bell",0
"66823","Le'Veon Bell",4
"66824","Le'Veon Bell",9
"66825","Le'Veon Bell",6
"66826","Le'Veon Bell",3
"66827","Le'Veon Bell",6
"66828","Le'Veon Bell",-2
"66829","Le'Veon Bell",0
"66830","Le'Veon Bell",6
"66831","Le'Veon Bell",4
"66832","Le'Veon Bell",4
"66833","Le'Veon Bell",6
"66834","Le'Veon Bell",9
"66835","Le'Veon Bell",3
"66836","Le'Veon Bell",4
"66837","Le'Veon Bell",4
"66838","Le'Veon Bell",1
"66839","Le'Veon Bell",2
"66840","Le'Veon Bell",0
"66841","Le'Veon Bell",1
"66842","Le'Veon Bell",1
"66843","Le'Veon Bell",0
"66844","Le'Veon Bell",3
"66845","Le'Veon Bell",2
"66846","Le'Veon Bell",8
"66847","Le'Veon Bell",0
"66848","Le'Veon Bell",2
"66849","Le'Veon Bell",1
"66850","Le'Veon Bell",6
"66851","Le'Veon Bell",4
"66852","Le'Veon Bell",4
"66853","Le'Veon Bell",3
"66854","Le'Veon Bell",1
"66855","Le'Veon Bell",6
"66856","Le'Veon Bell",-3
"66857","Le'Veon Bell",0
"66858","Le'Veon Bell",6
"66859","Le'Veon Bell",1
"66860","Le'Veon Bell",11
"66861","Le'Veon Bell",5
"66862","Le'Veon Bell",2
"66863","Le'Veon Bell",22
"66864","Le'Veon Bell",2
"66865","Le'Veon Bell",7
"66866","Le'Veon Bell",3
"66867","Le'Veon Bell",3
"66868","Le'Veon Bell",5
"66869","Le'Veon Bell",0
"66870","Le'Veon Bell",1
"66871","Le'Veon Bell",10
"66872","Le'Veon Bell",3
"66873","Le'Veon Bell",-1
"66874","Le'Veon Bell",1
"66875","Le'Veon Bell",25
"66876","Le'Veon Bell",3
"66877","Le'Veon Bell",0
"66878","Le'Veon Bell",0
"66879","Le'Veon Bell",6
"66880","Le'Veon Bell",4
"66881","Le'Veon Bell",1
"66882","Le'Veon Bell",4
"66883","Le'Veon Bell",2
"66884","Le'Veon Bell",4
"66885","Le'Veon Bell",1
"66886","Le'Veon Bell",2
"66887","Le'Veon Bell",1
"66888","Le'Veon Bell",7
"66889","Le'Veon Bell",0
"66890","Le'Veon Bell",15
"66891","Le'Veon Bell",3
"66892","Le'Veon Bell",5
"66893","Le'Veon Bell",7
"66894","Le'Veon Bell",5
"66895","Le'Veon Bell",1
"66896","Le'Veon Bell",5
"66897","Le'Veon Bell",4
"66898","Le'Veon Bell",5
